ID,country2,colldate,year_date
SRR6485001,AZE,2012-2013,2012
SRR6485003,AZE,2012-2013,2012
SRR6485006,AZE,2012-2013,2012
SRR6485021,AZE,2012-2013,2012
SRR6485024,AZE,2012-2013,2012
SRR6485028,AZE,2012-2013,2012
SRR6485030,AZE,2012-2013,2012
SRR6485036,AZE,2012-2013,2012
SRR6485040,AZE,2012-2013,2012
SRR6485047,AZE,2012-2013,2012
SRR6485051,AZE,2012-2013,2012
SRR6485057,AZE,2012-2013,2012
SRR6485059,AZE,2012-2013,2012
SRR6485060,AZE,2012-2013,2012
SRR6485061,AZE,2012-2013,2012
SRR6485063,AZE,2012-2013,2012
SRR6485068,AZE,2012-2013,2012
SRR6485070,AZE,2012-2013,2012
SRR6485073,AZE,2012-2013,2012
SRR6485080,AZE,2012-2013,2012
SRR6485084,AZE,2012-2013,2012
SRR6485087,AZE,2012-2013,2012
SRR6485089,AZE,2012-2013,2012
SRR6485106,AZE,2012-2013,2012
SRR6485109,AZE,2012-2013,2012
SRR6485113,AZE,2012-2013,2012
SRR6485117,AZE,2012-2013,2012
SRR6485121,AZE,2012-2013,2012
SRR6485125,AZE,2012-2013,2012
SRR6485127,AZE,2012-2013,2012
SRR6485128,AZE,2012-2013,2012
SRR6485131,AZE,2012-2013,2012
SRR6485133,AZE,2012-2013,2012
SRR6485136,AZE,2012-2013,2012
SRR6485144,AZE,2012-2013,2012
SRR6485146,AZE,2012-2013,2012
SRR6485151,AZE,2012-2013,2012
SRR6485153,AZE,2012-2013,2012
SRR6485159,AZE,2012-2013,2012
SRR6485161,AZE,2012-2013,2012
SRR6485163,AZE,2012-2013,2012
SRR6485166,AZE,2012-2013,2012
SRR6485168,AZE,2012-2013,2012
SRR6485170,AZE,2012-2013,2012
SRR7653081,AZE,2017,2017
SRR7653082,AZE,2017,2017
SRR7653083,AZE,2017,2017
SRR7653084,AZE,2017,2017
SRR7653085,AZE,2017,2017
SRR7653603,AZE,2017,2017
SRR7653608,AZE,2017,2017
SRR7653609,AZE,2017,2017
SRR7654034,AZE,2017,2017
SRR7654035,AZE,2017,2017
SRR7654036,AZE,2017,2017
SRR7654039,AZE,2017,2017
SRR7655465,AZE,2016,2016
SRR7655469,AZE,2017,2017
SRR7655616,AZE,2017,2017
SRR7655618,AZE,2017,2017
SRR7655782,AZE,2017,2017
SRR7655783,AZE,2017,2017
SRR7655784,AZE,2017,2017
SRR7655786,AZE,2017,2017
SRR7655787,AZE,2017,2017
SRR7655788,AZE,2017,2017
SRR7655789,AZE,2017,2017
SRR7655951,AZE,2017,2017
SRR7655953,AZE,2017,2017
SRR7655977,AZE,2017,2017
SRR7655978,AZE,2017,2017
SRR7655979,AZE,2017,2017
SRR7657746,AZE,2017,2017
SRR7657747,AZE,2017,2017
SRR7657749,AZE,2015,2015
SRR7657750,AZE,2014,2014
SRR7657751,AZE,2017,2017
SRR7657753,AZE,2017,2017
SRR7657755,AZE,2017,2017
SRR7657756,AZE,2017,2017
SRR7657757,AZE,2017,2017
SRR7657761,AZE,2016,2016
SRR7652968,AZE,2017,2017
SRR7652970,AZE,2017,2017
SRR7652971,AZE,2017,2017
SRR7652977,AZE,2017,2017
SRR7652984,AZE,2017,2017
SRR7652996,AZE,2016,2016
SRR7653011,AZE,2017,2017
SRR7653018,AZE,2017,2017
SRR7653022,AZE,2017,2017
SRR7653025,AZE,2017,2017
SRR5152940,AZE,2016,2016
SRR5152949,AZE,2016,2016
SRR5152958,AZE,2016,2016
SRR5152973,AZE,2015,2015
SRR5153073,AZE,2016,2016
SRR5153075,AZE,2016,2016
SRR5153076,AZE,2016,2016
SRR5153080,AZE,2016,2016
SRR5153084,AZE,2016,2016
SRR5153085,AZE,2016,2016
SRR5153597,AZE,2015,2015
SRR5153600,AZE,2015,2015
SRR5153604,AZE,2015,2015
SRR5153605,AZE,2015,2015
SRR5153607,AZE,2015,2015
SRR5153610,AZE,2016,2016
SRR5153617,AZE,2015,2015
SRR5153618,AZE,2015,2015
SRR5153710,AZE,2015,2015
SRR5153711,AZE,2016,2016
SRR5153713,AZE,2016,2016
SRR5153717,AZE,2015,2015
SRR5153719,AZE,2015,2015
SRR5153723,AZE,2015,2015
SRR5153808,AZE,2016,2016
SRR5153810,AZE,2016,2016
SRR5153811,AZE,2016,2016
SRR5153814,AZE,2015,2015
SRR5153820,AZE,2016,2016
SRR5153826,AZE,2015,2015
SRR5153829,AZE,2015,2015
SRR6797273,BGD,2010-2011,2010
SRR6797274,BGD,2010-2011,2010
SRR6797275,BGD,2010-2011,2010
SRR6797276,BGD,2010-2011,2010
SRR6797277,BGD,2010-2011,2010
SRR6797278,BGD,2010-2011,2010
SRR6797281,BGD,2010-2011,2010
SRR6797282,BGD,2010-2011,2010
SRR6797283,BGD,2010-2011,2010
SRR6797286,BGD,2010-2011,2010
SRR6797288,BGD,2010-2011,2010
SRR6797290,BGD,2010-2011,2010
SRR6797291,BGD,2010-2011,2010
SRR6797298,BGD,2010-2011,2010
SRR6797303,BGD,2010-2011,2010
SRR6797304,BGD,2010-2011,2010
SRR6797305,BGD,2010-2011,2010
SRR6797308,BGD,2010-2011,2010
SRR6797310,BGD,2010-2011,2010
SRR6797314,BGD,2010-2011,2010
SRR6797315,BGD,2010-2011,2010
SRR6797316,BGD,2010-2011,2010
SRR6797319,BGD,2010-2011,2010
SRR6797320,BGD,2010-2011,2010
SRR6797321,BGD,2010-2011,2010
SRR6797324,BGD,2010-2011,2010
SRR6797325,BGD,2010-2011,2010
SRR6797326,BGD,2010-2011,2010
SRR6797327,BGD,2010-2011,2010
SRR6797328,BGD,2010-2011,2010
SRR6797331,BGD,2010-2011,2010
SRR6797333,BGD,2010-2011,2010
SRR6797335,BGD,2010-2011,2010
SRR6797337,BGD,2010-2011,2010
SRR6797338,BGD,2010-2011,2010
SRR6797339,BGD,2010-2011,2010
SRR6797340,BGD,2010-2011,2010
SRR6797341,BGD,2010-2011,2010
SRR6797342,BGD,2010-2011,2010
SRR6797348,BGD,2010-2011,2010
SRR6797349,BGD,2010-2011,2010
SRR6797351,BGD,2010-2011,2010
SRR6797353,BGD,2010-2011,2010
SRR6797354,BGD,2010-2011,2010
SRR6797356,BGD,2010-2011,2010
SRR6797357,BGD,2010-2011,2010
SRR6797358,BGD,2010-2011,2010
SRR6797361,BGD,2010-2011,2010
SRR6797364,BGD,2010-2011,2010
SRR6797369,BGD,2010-2011,2010
SRR6797370,BGD,2010-2011,2010
SRR6797371,BGD,2010-2011,2010
SRR6797374,BGD,2010-2011,2010
SRR6797378,BGD,2010-2011,2010
SRR6797380,BGD,2010-2011,2010
SRR6797381,BGD,2010-2011,2010
SRR6797384,BGD,2010-2011,2010
SRR6797386,BGD,2010-2011,2010
SRR6797388,BGD,2010-2011,2010
SRR6797389,BGD,2010-2011,2010
SRR6797392,BGD,2010-2011,2010
SRR6797393,BGD,2010-2011,2010
SRR6797394,BGD,2010-2011,2010
SRR6797395,BGD,2010-2011,2010
SRR6797396,BGD,2010-2011,2010
SRR6797397,BGD,2010-2011,2010
SRR6797398,BGD,2010-2011,2010
SRR6797401,BGD,2010-2011,2010
SRR6797402,BGD,2010-2011,2010
SRR6797403,BGD,2010-2011,2010
SRR6797404,BGD,2010-2011,2010
SRR6797409,BGD,2010-2011,2010
SRR6797411,BGD,2010-2011,2010
SRR6797412,BGD,2010-2011,2010
SRR6797419,BGD,2010-2011,2010
SRR6797422,BGD,2010-2011,2010
SRR6797427,BGD,2010-2011,2010
SRR6797428,BGD,2010-2011,2010
SRR6797430,BGD,2010-2011,2010
SRR6797431,BGD,2010-2011,2010
SRR6797441,BGD,2010-2011,2010
SRR6797445,BGD,2010-2011,2010
SRR6797446,BGD,2010-2011,2010
SRR6797448,BGD,2010-2011,2010
SRR6797453,BGD,2010-2011,2010
SRR6797455,BGD,2010-2011,2010
SRR6797457,BGD,2010-2011,2010
SRR6797461,BGD,2010-2011,2010
SRR6797462,BGD,2010-2011,2010
SRR6797465,BGD,2010-2011,2010
SRR6797466,BGD,2010-2011,2010
SRR6797473,BGD,2010-2011,2010
SRR6797475,BGD,2010-2011,2010
SRR6797477,BGD,2010-2011,2010
SRR6797482,BGD,2010-2011,2010
SRR6797484,BGD,2010-2011,2010
SRR6797485,BGD,2010-2011,2010
SRR6797486,BGD,2010-2011,2010
SRR6797492,BGD,2010-2011,2010
SRR6797493,BGD,2010-2011,2010
SRR6797494,BGD,2010-2011,2010
SRR6797495,BGD,2010-2011,2010
SRR6797499,BGD,2010-2011,2010
SRR6797500,BGD,2010-2011,2010
SRR6797503,BGD,2010-2011,2010
SRR6797504,BGD,2010-2011,2010
SRR6797516,BGD,2010-2011,2010
SRR6797520,BGD,2010-2011,2010
SRR6797521,BGD,2010-2011,2010
SRR6797523,BGD,2010-2011,2010
SRR6797524,BGD,2010-2011,2010
SRR6797528,BGD,2010-2011,2010
SRR6797529,BGD,2010-2011,2010
SRR6797530,BGD,2010-2011,2010
SRR6797534,BGD,2010-2011,2010
SRR6797536,BGD,2010-2011,2010
SRR6797537,BGD,2010-2011,2010
SRR6797538,BGD,2010-2011,2010
SRR6797549,BGD,2010-2011,2010
SRR6797556,BGD,2010-2011,2010
SRR6797557,BGD,2010-2011,2010
SRR6797560,BGD,2010-2011,2010
SRR6797561,BGD,2010-2011,2010
SRR6797562,BGD,2010-2011,2010
SRR6797563,BGD,2010-2011,2010
SRR6797568,BGD,2010-2011,2010
SRR6797569,BGD,2010-2011,2010
SRR6797570,BGD,2010-2011,2010
SRR6797571,BGD,2010-2011,2010
SRR6797576,BGD,2010-2011,2010
SRR6797578,BGD,2010-2011,2010
SRR6797582,BGD,2010-2011,2010
SRR6797591,BGD,2010-2011,2010
SRR6797592,BGD,2010-2011,2010
SRR6797593,BGD,2010-2011,2010
SRR6797606,BGD,2010-2011,2010
SRR6797607,BGD,2010-2011,2010
SRR6797612,BGD,2010-2011,2010
SRR6797616,BGD,2010-2011,2010
SRR6797617,BGD,2010-2011,2010
SRR6797618,BGD,2010-2011,2010
SRR6797619,BGD,2010-2011,2010
SRR6797621,BGD,2010-2011,2010
SRR6797622,BGD,2010-2011,2010
SRR6797623,BGD,2010-2011,2010
SRR6797624,BGD,2010-2011,2010
SRR6797626,BGD,2010-2011,2010
SRR6797629,BGD,2010-2011,2010
SRR6797631,BGD,2010-2011,2010
SRR6797636,BGD,2010-2011,2010
SRR6797638,BGD,2010-2011,2010
SRR6797641,BGD,2010-2011,2010
SRR6797648,BGD,2010-2011,2010
SRR6797652,BGD,2010-2011,2010
SRR6797653,BGD,2010-2011,2010
SRR6797654,BGD,2010-2011,2010
SRR6797657,BGD,2010-2011,2010
SRR6797659,BGD,2010-2011,2010
SRR6797660,BGD,2010-2011,2010
SRR6797665,BGD,2010-2011,2010
SRR6797666,BGD,2010-2011,2010
SRR6797667,BGD,2010-2011,2010
SRR6797668,BGD,2010-2011,2010
SRR6797670,BGD,2010-2011,2010
SRR6797672,BGD,2010-2011,2010
SRR6797675,BGD,2010-2011,2010
SRR6797687,BGD,2010-2011,2010
SRR6797690,BGD,2010-2011,2010
SRR6797692,BGD,2010-2011,2010
SRR6797694,BGD,2010-2011,2010
SRR6797695,BGD,2010-2011,2010
SRR6797696,BGD,2010-2011,2010
SRR6797697,BGD,2010-2011,2010
SRR6797698,BGD,2010-2011,2010
SRR6797700,BGD,2010-2011,2010
SRR6797716,BGD,2010-2011,2010
SRR6797719,BGD,2010-2011,2010
SRR6797722,BGD,2010-2011,2010
SRR6797723,BGD,2010-2011,2010
SRR6797729,BGD,2010-2011,2010
SRR6797730,BGD,2010-2011,2010
SRR6797734,BGD,2010-2011,2010
SRR6797736,BGD,2010-2011,2010
SRR6797738,BGD,2010-2011,2010
SRR6797739,BGD,2010-2011,2010
SRR6797740,BGD,2010-2011,2010
SRR6797742,BGD,2010-2011,2010
SRR6797744,BGD,2010-2011,2010
SRR6797745,BGD,2010-2011,2010
SRR6797746,BGD,2010-2011,2010
SRR6797749,BGD,2010-2011,2010
SRR6797750,BGD,2010-2011,2010
SRR6797751,BGD,2010-2011,2010
SRR6797754,BGD,2010-2011,2010
SRR6797756,BGD,2010-2011,2010
SRR6797758,BGD,2010-2011,2010
SRR6797759,BGD,2010-2011,2010
SRR6797764,BGD,2010-2011,2010
SRR6797768,BGD,2010-2011,2010
SRR6797771,BGD,2010-2011,2010
SRR6797773,BGD,2010-2011,2010
SRR6797775,BGD,2010-2011,2010
SRR6797778,BGD,2010-2011,2010
SRR6797779,BGD,2010-2011,2010
SRR6797781,BGD,2010-2011,2010
SRR6797782,BGD,2010-2011,2010
SRR6797783,BGD,2010-2011,2010
SRR6797787,BGD,2010-2011,2010
SRR6797789,BGD,2010-2011,2010
SRR6797790,BGD,2010-2011,2010
SRR6797793,BGD,2010-2011,2010
SRR6797794,BGD,2010-2011,2010
SRR6797797,BGD,2010-2011,2010
SRR6797800,BGD,2010-2011,2010
SRR6797802,BGD,2010-2011,2010
SRR6797804,BGD,2010-2011,2010
SRR6797805,BGD,2010-2011,2010
SRR6797807,BGD,2010-2011,2010
SRR6797808,BGD,2010-2011,2010
SRR6797812,BGD,2010-2011,2010
SRR6797813,BGD,2010-2011,2010
SRR6797814,BGD,2010-2011,2010
SRR6797816,BGD,2010-2011,2010
SRR6797817,BGD,2010-2011,2010
SRR6797818,BGD,2010-2011,2010
SRR6797820,BGD,2010-2011,2010
SRR6797823,BGD,2010-2011,2010
SRR6797825,BGD,2010-2011,2010
SRR6797827,BGD,2010-2011,2010
SRR6797829,BGD,2010-2011,2010
SRR6797831,BGD,2010-2011,2010
SRR6797832,BGD,2010-2011,2010
SRR6797838,BGD,2010-2011,2010
SRR6797840,BGD,2010-2011,2010
SRR6797842,BGD,2010-2011,2010
SRR6797847,BGD,2010-2011,2010
SRR6797849,BGD,2010-2011,2010
SRR6797851,BGD,2010-2011,2010
SRR6797852,BGD,2010-2011,2010
SRR6797860,BGD,2010-2011,2010
SRR6797865,BGD,2010-2011,2010
SRR6797867,BGD,2010-2011,2010
SRR6797868,BGD,2010-2011,2010
SRR6797871,BGD,2010-2011,2010
SRR6650115,BGD,2010-2011,2010
SRR6650126,BGD,2010-2011,2010
SRR6650130,BGD,2010-2011,2010
SRR6650134,BGD,2010-2011,2010
SRR6650141,BGD,2010-2011,2010
SRR6650146,BGD,2010-2011,2010
SRR6650148,BGD,2010-2011,2010
SRR6650150,BGD,2010-2011,2010
SRR6650164,BGD,2010-2011,2010
SRR6650169,BGD,2010-2011,2010
SRR6650171,BGD,2010-2011,2010
SRR6650174,BGD,2010-2011,2010
SRR6650177,BGD,2010-2011,2010
SRR6650179,BGD,2010-2011,2010
SRR6650187,BGD,2010-2011,2010
SRR6650189,BGD,2010-2011,2010
SRR6650194,BGD,2010-2011,2010
SRR6650200,BGD,2010-2011,2010
SRR6650205,BGD,2010-2011,2010
SRR6650229,BGD,2010-2011,2010
SRR6650240,BGD,2010-2011,2010
SRR6650241,BGD,2010-2011,2010
SRR6650247,BGD,2010-2011,2010
SRR6650249,BGD,2010-2011,2010
SRR6650251,BGD,2010-2011,2010
SRR6650258,BGD,2010-2011,2010
SRR6650259,BGD,2010-2011,2010
SRR6650261,BGD,2010-2011,2010
SRR6650266,BGD,2010-2011,2010
SRR6650269,BGD,2010-2011,2010
SRR6650275,BGD,2010-2011,2010
SRR6650276,BGD,2010-2011,2010
SRR6650281,BGD,2010-2011,2010
SRR6650286,BGD,2010-2011,2010
SRR6650287,BGD,2010-2011,2010
SRR6650292,BGD,2010-2011,2010
SRR6650294,BGD,2010-2011,2010
SRR6650297,BGD,2010-2011,2010
SRR6650298,BGD,2010-2011,2010
SRR6650301,BGD,2010-2011,2010
SRR6650318,BGD,2010-2011,2010
SRR6650322,BGD,2010-2011,2010
SRR6650324,BGD,2010-2011,2010
SRR6650325,BGD,2010-2011,2010
SRR6650329,BGD,2010-2011,2010
SRR6650338,BGD,2010-2011,2010
SRR6650343,BGD,2010-2011,2010
SRR6650351,BGD,2010-2011,2010
SRR6650353,BGD,2010-2011,2010
SRR6650356,BGD,2010-2011,2010
SRR6650357,BGD,2010-2011,2010
SRR6650358,BGD,2010-2011,2010
SRR6650362,BGD,2010-2011,2010
SRR6650374,BGD,2010-2011,2010
SRR6650375,BGD,2010-2011,2010
SRR6650376,BGD,2010-2011,2010
SRR6650388,BGD,2010-2011,2010
SRR6650393,BGD,2010-2011,2010
SRR6650400,BGD,2010-2011,2010
SRR6650405,BGD,2010-2011,2010
SRR6650413,BGD,2010-2011,2010
SRR6650420,BGD,2010-2011,2010
SRR6442528,BGD,2010-2011,2010
SRR6442529,BGD,2010-2011,2010
SRR6442530,BGD,2010-2011,2010
SRR6442531,BGD,2010-2011,2010
SRR6442532,BGD,2010-2011,2010
SRR1159977,BLR,2011,2011
SRR1159083,BLR,2012,2012
SRR1162536,BLR,2011,2011
SRR1162494,BLR,2012,2012
SRR1163363,BLR,2012,2012
SRR1163184,BLR,2012,2012
SRR1162972,BLR,2011,2011
SRR1162971,BLR,2012,2012
SRR1159075,BLR,2012,2012
SRR1163037,BLR,2012,2012
SRR1159687,BLR,2012,2012
SRR1163369,BLR,2012,2012
SRR1163199,BLR,2013,2013
SRR1162483,BLR,2011,2011
SRR1163202,BLR,2013,2013
SRR1162956,BLR,2012,2012
SRR1163380,BLR,2009,2009
SRR1162957,BLR,2009,2009
SRR1163029,BLR,2013,2013
SRR1163407,BLR,2010,2010
SRR1163431,BLR,2013,2013
SRR1162997,BLR,2013,2013
SRR1159986,BLR,2013,2013
SRR1163368,BLR,2013,2013
SRR1163097,BLR,2009,2009
SRR1163016,BLR,2010,2010
SRR1158923,BLR,2012,2012
SRR1163302,BLR,2012,2012
SRR1163167,BLR,2010,2010
SRR1163121,BLR,2013,2013
SRR1163415,BLR,2013,2013
SRR1159180,BLR,2010,2010
SRR1159126,BLR,2013,2013
SRR1162962,BLR,2013,2013
SRR1163105,BLR,2012,2012
SRR1163353,BLR,2012,2012
SRR1162967,BLR,2011,2011
SRR1163173,BLR,2010,2010
SRR1163329,BLR,2012,2012
SRR1163102,BLR,2012,2012
SRR13259086,BEL,2007,2007
SRR13180199,BEL,2018,2018
SRR13180202,BEL,2018,2018
SRR13180204,BEL,2018,2018
SRR13180205,BEL,2018,2018
SRR13180206,BEL,2018,2018
SRR13180207,BEL,2008,2008
SRR13180208,BEL,2018,2018
SRR13180209,BEL,2018,2018
SRR13180211,BEL,2017,2017
SRR13180215,BEL,2017,2017
SRR13180216,BEL,2017,2017
SRR13180217,BEL,2017,2017
SRR13180218,BEL,2008,2008
SRR13180219,BEL,2017,2017
SRR13180221,BEL,2016,2016
SRR13180224,BEL,2016,2016
SRR13180225,BEL,2020,2020
SRR13180226,BEL,2020,2020
SRR13180227,BEL,2020,2020
SRR13180230,BEL,2020,2020
SRR13180231,BEL,2020,2020
SRR13180232,BEL,2016,2016
SRR13180233,BEL,2020,2020
SRR13180235,BEL,2020,2020
SRR13180236,BEL,2020,2020
SRR13180237,BEL,2019,2019
SRR13180238,BEL,2019,2019
SRR13180239,BEL,2019,2019
SRR13180240,BEL,2019,2019
SRR13180242,BEL,2019,2019
SRR13180245,BEL,2019,2019
SRR13180248,BEL,2019,2019
SRR13180249,BEL,2019,2019
SRR13180251,BEL,2019,2019
SRR13180252,BEL,2019,2019
SRR13180253,BEL,2019,2019
SRR13180256,BEL,2019,2019
SRR13180257,BEL,2019,2019
SRR13180258,BEL,2019,2019
SRR13180259,BEL,2019,2019
SRR13180260,BEL,2019,2019
SRR13180262,BEL,2019,2019
SRR13180263,BEL,2019,2019
SRR13180265,BEL,2015,2015
SRR13180266,BEL,2008,2008
SRR13180267,BEL,2019,2019
SRR13180268,BEL,2019,2019
SRR13180271,BEL,2019,2019
SRR13180272,BEL,2019,2019
SRR13180273,BEL,2019,2019
SRR13180275,BEL,2019,2019
SRR13180276,BEL,2019,2019
SRR13180277,BEL,2019,2019
SRR13180279,BEL,2019,2019
SRR13180281,BEL,2012,2012
SRR13180284,BEL,2019,2019
SRR13180286,BEL,2019,2019
SRR13180288,BEL,2019,2019
SRR13180289,BEL,2019,2019
SRR13180291,BEL,2019,2019
SRR13180292,BEL,2019,2019
SRR13180293,BEL,2019,2019
SRR13180296,BEL,2019,2019
SRR13180299,BEL,2019,2019
SRR13180300,BEL,2019,2019
SRR13180302,BEL,2019,2019
SRR13180303,BEL,2019,2019
SRR13180305,BEL,2019,2019
SRR13180309,BEL,2015,2015
SRR13180310,BEL,2019,2019
SRR13180312,BEL,2019,2019
SRR13180314,BEL,2019,2019
SRR13180315,BEL,2019,2019
SRR13180316,BEL,2019,2019
SRR13180325,BEL,2019,2019
SRR13180326,BEL,2019,2019
SRR13180327,BEL,2019,2019
SRR13180328,BEL,2011,2011
SRR13180329,BEL,2019,2019
SRR13180330,BEL,2019,2019
SRR13180331,BEL,2019,2019
SRR13180332,BEL,2019,2019
SRR13180333,BEL,2019,2019
SRR13180334,BEL,2019,2019
SRR13180337,BEL,2019,2019
SRR13180339,BEL,2010,2010
SRR13180342,BEL,2019,2019
SRR13180344,BEL,2019,2019
SRR13180345,BEL,2019,2019
SRR13180349,BEL,2019,2019
SRR13180350,BEL,2009,2009
SRR13180351,BEL,2019,2019
SRR13180352,BEL,2019,2019
SRR13180354,BEL,2018,2018
SRR13180355,BEL,2018,2018
SRR13180356,BEL,2018,2018
SRR13180357,BEL,2018,2018
SRR13180359,BEL,2018,2018
SRR13180361,BEL,2008,2008
SRR13180362,BEL,2018,2018
SRR13180363,BEL,2018,2018
SRR13180364,BEL,2019,2019
SRR13180365,BEL,2019,2019
SRR13180366,BEL,2019,2019
SRR13180367,BEL,2014,2014
SRR13180368,BEL,2019,2019
SRR13180369,BEL,2019,2019
SRR13180370,BEL,2019,2019
SRR13180374,BEL,2019,2019
SRR13180375,BEL,2019,2019
SRR13180376,BEL,2019,2019
SRR13180377,BEL,2019,2019
SRR13180380,BEL,2019,2019
SRR13180381,BEL,2019,2019
SRR13180384,BEL,2019,2019
SRR13180385,BEL,2019,2019
SRR13180386,BEL,2019,2019
SRR13180387,BEL,2019,2019
SRR13180388,BEL,2019,2019
SRR13180389,BEL,2014,2014
SRR13180390,BEL,2019,2019
SRR13180391,BEL,2019,2019
SRR13180392,BEL,2019,2019
SRR13180393,BEL,2019,2019
SRR13180394,BEL,2019,2019
SRR13180395,BEL,2019,2019
SRR13180396,BEL,2019,2019
SRR13180397,BEL,2019,2019
SRR13180398,BEL,2019,2019
SRR13180400,BEL,2013,2013
SRR13180401,BEL,2019,2019
SRR13180402,BEL,2019,2019
SRR13180403,BEL,2019,2019
SRR13180404,BEL,2019,2019
SRR13180405,BEL,2019,2019
SRR13180406,BEL,2019,2019
SRR13180408,BEL,2019,2019
SRR13180409,BEL,2019,2019
SRR13180411,BEL,2013,2013
SRR13180413,BEL,2019,2019
SRR13180419,BEL,2019,2019
SRR13180421,BEL,2019,2019
SRR13180422,BEL,2013,2013
SRR13180424,BEL,2019,2019
SRR13180425,BEL,2019,2019
SRR13180426,BEL,2019,2019
SRR13180428,BEL,2019,2019
SRR13180429,BEL,2019,2019
SRR13180430,BEL,2019,2019
SRR13180431,BEL,2019,2019
SRR13180432,BEL,2019,2019
SRR13180433,BEL,2012,2012
SRR13180434,BEL,2007,2007
SRR13180435,BEL,2007,2007
SRR14718673,BEL,2019,2019
SRR14718675,BEL,2019,2019
SRR9224913,BRA,2014,2014
SRR9224916,BRA,2014,2014
SRR9224931,BRA,2013,2013
SRR9224943,BRA,2014,2014
SRR9224948,BRA,2013,2013
SRR9224953,BRA,2013,2013
SRR9224960,BRA,2013,2013
SRR9224982,BRA,2014,2014
SRR7974375,BRA,2006,2006
ERR2652977,BRA,2004,2004
ERR2652979,BRA,2004,2004
ERR2652983,BRA,2003,2003
ERR2652984,BRA,2004,2004
ERR2652986,BRA,2004,2004
ERR2652989,BRA,2010,2010
ERR2652990,BRA,2010,2010
ERR2652997,BRA,2010,2010
ERR2653000,BRA,2004,2004
ERR2653004,BRA,2004,2004
ERR2653006,BRA,2004,2004
ERR2653014,BRA,2005,2005
ERR2653028,BRA,2006,2006
ERR2653030,BRA,2006,2006
ERR2653051,BRA,2007,2007
ERR2653053,BRA,2008,2008
ERR2653061,BRA,2008,2008
ERR2653065,BRA,2008,2008
ERR2653069,BRA,2010,2010
ERR2653077,BRA,2011,2011
ERR2653079,BRA,2010,2010
ERR2653082,BRA,2010,2010
ERR2653084,BRA,2010,2010
ERR2653089,BRA,2011,2011
ERR2653106,BRA,2011,2011
ERR2653115,BRA,2011,2011
ERR2653120,BRA,2008,2008
ERR2653124,BRA,2008,2008
ERR2653126,BRA,2009,2009
ERR2653130,BRA,2009,2009
ERR2653131,BRA,2009,2009
ERR2653140,BRA,2009,2009
ERR2653148,BRA,2009,2009
ERR2653150,BRA,2009,2009
ERR2653151,BRA,2009,2009
ERR2653154,BRA,2010,2010
ERR2653155,BRA,2010,2010
ERR2653156,BRA,2010,2010
ERR2653157,BRA,2010,2010
ERR2653164,BRA,2010,2010
ERR2653165,BRA,2010,2010
ERR2653167,BRA,2010,2010
ERR2653171,BRA,2012,2012
ERR2653175,BRA,2012,2012
ERR2653179,BRA,2012,2012
ERR2653180,BRA,2008,2008
ERR2653186,BRA,2008,2008
ERR2653187,BRA,2008,2008
ERR2653188,BRA,2008,2008
ERR2653190,BRA,2008,2008
ERR2653191,BRA,2008,2008
ERR2653192,BRA,2008,2008
ERR2653195,BRA,2008,2008
ERR2653199,BRA,2008,2008
ERR2653200,BRA,2008,2008
ERR2653202,BRA,2010,2010
ERR2653203,BRA,2010,2010
ERR2653206,BRA,2010,2010
ERR2653207,BRA,2010,2010
ERR2653211,BRA,2011,2011
ERR2653217,BRA,2010,2010
ERR2653219,BRA,2010,2010
ERR2653224,BRA,2010,2010
ERR2653225,BRA,2010,2010
ERR2653226,BRA,2010,2010
ERR2653227,BRA,2010,2010
ERR2653229,BRA,2010,2010
ERR2653231,BRA,2010,2010
ERR2653235,BRA,2011,2011
ERR2653239,BRA,2010,2010
ERR2653240,BRA,2010,2010
ERR2653241,BRA,2010,2010
ERR2652978,BRA,2004,2004
ERR2652985,BRA,2004,2004
ERR2652992,BRA,2010,2010
ERR2652999,BRA,2010,2010
ERR2653001,BRA,2004,2004
ERR2653002,BRA,2004,2004
ERR2653003,BRA,2004,2004
ERR2653005,BRA,2004,2004
ERR2653011,BRA,2005,2005
ERR2653012,BRA,2005,2005
ERR2653013,BRA,2005,2005
ERR2653017,BRA,2005,2005
ERR2653020,BRA,2006,2006
ERR2653024,BRA,2006,2006
ERR2653036,BRA,2007,2007
ERR2653043,BRA,2007,2007
ERR2653044,BRA,2007,2007
ERR2653045,BRA,2007,2007
ERR2653047,BRA,2007,2007
ERR2653049,BRA,2007,2007
ERR2653052,BRA,2008,2008
ERR2653057,BRA,2008,2008
ERR2653068,BRA,2010,2010
ERR2653076,BRA,2011,2011
ERR2653080,BRA,2010,2010
ERR2653081,BRA,2010,2010
ERR2653083,BRA,2010,2010
ERR2653085,BRA,2010,2010
ERR2653088,BRA,2010,2010
ERR2653092,BRA,2011,2011
ERR2653094,BRA,2011,2011
ERR2653125,BRA,2009,2009
ERR2653127,BRA,2009,2009
ERR2653128,BRA,2009,2009
ERR2653129,BRA,2009,2009
ERR2653133,BRA,2009,2009
ERR2653135,BRA,2009,2009
ERR2653136,BRA,2009,2009
ERR2653137,BRA,2009,2009
ERR2653139,BRA,2009,2009
ERR2653141,BRA,2009,2009
ERR2653143,BRA,2009,2009
ERR2653144,BRA,2009,2009
ERR2653145,BRA,2009,2009
ERR2653146,BRA,2009,2009
ERR2653149,BRA,2009,2009
ERR2653152,BRA,2010,2010
ERR2653158,BRA,2010,2010
